"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"04.06.2003","701,77","709,72","711,96","701,60","","-0,85%"
"03.06.2003","707,82","706,60","709,37","695,44","","0,72%"
"02.06.2003","702,76","679,43","702,76","679,43","","3,60%"
"30.05.2003","678,31","676,52","682,58","676,52","","0,59%"
"29.05.2003","674,34","678,48","687,43","672,22","","-0,54%"
"28.05.2003","678,03","666,27","680,87","666,27","","2,07%"
"27.05.2003","664,31","662,60","668,18","661,15","","0,26%"
"26.05.2003","662,60","653,87","667,06","653,87","","1,43%"
"23.05.2003","653,26","664,43","672,62","651,28","","-0,77%"
"22.05.2003","658,34","637,95","658,34","637,95","","3,83%"
"21.05.2003","634,08","616,58","634,08","612,65","","2,69%"
"20.05.2003","617,47","634,20","634,20","611,09","","-2,67%"
"19.05.2003","634,40","648,06","648,57","634,40","","-1,82%"
"16.05.2003","646,15","628,89","648,94","628,89","","3,07%"
"15.05.2003","626,88","631,06","651,03","626,13","","-0,59%"
"14.05.2003","630,59","617,59","630,59","614,83","","1,94%"
"13.05.2003","618,60","623,04","630,31","609,39","","-0,82%"
"12.05.2003","623,72","637,72","642,17","623,25","","-2,17%"
"09.05.2003","637,58","629,26","638,13","624,29","","1,49%"
"08.05.2003","628,20","639,53","641,01","625,88","","-1,83%"
"07.05.2003","639,89","635,47","643,59","635,47","","0,64%"
"06.05.2003","635,83","652,65","652,65","633,91","","-2,73%"
"05.05.2003","653,67","659,16","671,00","652,17","","-0,70%"
"02.05.2003","658,25","635,85","659,65","635,85","","3,51%"
"30.04.2003","635,95","622,49","635,99","620,50","","2,16%"
"29.04.2003","622,49","614,67","628,82","606,78","","2,30%"
"28.04.2003","608,52","648,77","648,77","607,94","","-8,63%"
"25.04.2003","665,97","652,90","665,97","642,16","","2,19%"
"24.04.2003","651,67","670,46","673,26","649,32","","-2,74%"
"23.04.2003","670,03","653,31","682,69","651,79","","3,16%"
"22.04.2003","649,48","645,21","652,34","635,70","","1,34%"
"21.04.2003","640,87","608,50","641,42","608,50","","6,70%"
"16.04.2003","600,62","592,57","605,33","592,57","","1,53%"
"15.04.2003","591,55","586,33","595,63","586,33","","0,83%"
"14.04.2003","586,66","569,09","586,70","569,09","","3,32%"
"11.04.2003","567,81","566,97","568,12","565,52","","0,36%"
"10.04.2003","565,75","564,89","566,63","557,73","","0,20%"
"09.04.2003","564,60","566,58","568,53","562,31","","-0,35%"
"08.04.2003","566,59","567,76","570,78","564,78","","-0,22%"
"07.04.2003","567,84","571,51","576,52","567,55","","-0,22%"
"04.04.2003","569,09","565,99","570,39","565,99","","0,74%"
"03.04.2003","564,89","561,24","564,98","557,35","","0,59%"
"02.04.2003","561,55","568,18","574,33","560,35","","-0,76%"
"01.04.2003","565,84","566,66","567,72","561,05","","-0,11%"
"28.03.2003","566,46","569,65","571,49","562,83","","-0,47%"
"27.03.2003","569,14","568,43","569,14","558,98","","0,12%"
"26.03.2003","568,43","575,74","577,64","566,86","","-1,02%"
"25.03.2003","574,29","569,38","574,29","566,57","","0,81%"
"24.03.2003","569,67","583,28","583,28","569,57","","-2,68%"
"21.03.2003","585,35","576,47","585,51","576,47","","1,94%"
"20.03.2003","574,22","565,39","574,95","560,51","","1,71%"
"19.03.2003","564,58","566,80","568,72","561,37","","-0,34%"
"18.03.2003","566,51","565,38","568,98","565,15","","0,50%"
"17.03.2003","563,70","560,18","563,70","551,60","","0,63%"
"14.03.2003","560,18","564,55","569,32","558,29","","-0,67%"
"13.03.2003","563,94","555,36","569,65","555,36","","1,65%"
"12.03.2003","554,78","557,65","558,15","547,31","","-0,51%"
"11.03.2003","557,65","560,98","566,68","545,00","","-0,64%"
"10.03.2003","561,26","582,08","583,42","560,42","","-3,48%"
"07.03.2003","581,51","583,00","584,68","579,39","","-0,32%"
"06.03.2003","583,40","594,40","594,40","582,99","","-1,98%"
"05.03.2003","595,17","598,59","598,98","589,89","","-0,24%"
"04.03.2003","596,58","594,28","598,44","593,38","","0,44%"
"03.03.2003","593,96","594,43","600,77","587,91","","0,02%"
"28.02.2003","593,82","580,04","593,82","579,93","","2,58%"
"27.02.2003","578,89","584,72","585,37","575,53","","-1,18%"
"26.02.2003","585,82","588,94","591,92","581,47","","-0,45%"
"25.02.2003","588,44","593,02","594,43","586,76","","-0,75%"
"24.02.2003","592,90","590,48","598,36","590,06","","0,46%"
"21.02.2003","590,20","583,43","590,20","578,51","","1,07%"
"20.02.2003","583,95","580,60","583,97","578,73","","0,60%"
"19.02.2003","580,47","585,52","587,75","580,47","","-0,76%"
"18.02.2003","584,94","580,20","586,06","578,56","","0,82%"
"17.02.2003","580,20","580,51","582,67","577,87","","-0,05%"
"14.02.2003","580,51","583,33","584,25","577,36","","-0,34%"
"13.02.2003","582,48","583,21","592,13","581,69","","0,08%"
"12.02.2003","582,04","579,31","586,44","576,21","","1,42%"
"11.02.2003","573,91","571,60","577,58","567,85","","0,42%"
"10.02.2003","571,49","564,99","571,49","562,22","","1,17%"
"07.02.2003","564,89","559,05","565,24","557,73","","1,04%"
"06.02.2003","559,05","562,23","567,47","558,08","","-0,57%"
"05.02.2003","562,23","574,84","574,84","561,74","","-1,33%"
"04.02.2003","569,78","549,83","569,78","549,70","","3,65%"
"03.02.2003","549,70","550,18","553,82","547,35","","-0,03%"
"31.01.2003","549,85","546,43","549,85","543,22","","0,52%"
"30.01.2003","547,01","557,63","558,93","545,01","","-1,87%"
"29.01.2003","557,43","557,34","557,87","546,15","","0,17%"
"28.01.2003","556,46","550,92","561,00","550,77","","1,51%"
"27.01.2003","548,19","557,81","557,96","543,74","","-1,72%"
"24.01.2003","557,81","564,86","569,10","556,42","","-1,82%"
"23.01.2003","568,15","569,21","569,83","560,67","","-0,10%"
"22.01.2003","568,71","561,11","568,71","553,41","","1,06%"
"21.01.2003","562,75","575,63","577,46","560,76","","-2,26%"
"20.01.2003","575,74","577,03","577,99","569,94","","-0,25%"
"17.01.2003","577,20","596,60","601,12","575,89","","-3,25%"
"16.01.2003","596,58","588,77","606,36","585,40","","1,64%"
"15.01.2003","586,95","591,14","594,43","582,70","","-0,70%"
"14.01.2003","591,10","585,53","598,59","585,53","","1,59%"
"13.01.2003","581,86","575,77","588,98","569,30","","1,05%"
"10.01.2003","575,80","592,58","609,98","573,42","","-2,59%"
"09.01.2003","591,09","570,17","591,16","570,17","","3,72%"
"08.01.2003","569,90","560,63","574,19","556,87","","1,83%"
"07.01.2003","559,65","555,14","565,45","555,03","","0,94%"
"06.01.2003","554,43","530,64","555,56","530,64","","4,48%"
"03.01.2003","530,64","520,55","530,64","518,32","","1,94%"
"02.01.2003","520,55","524,96","527,73","519,24","","-0,84%"
"31.12.2002","524,95","525,04","526,53","519,59","","-0,03%"
"30.12.2002","525,09","518,18","525,09","518,11","","1,38%"
"27.12.2002","517,93","519,32","527,43","515,31","","-0,22%"
"26.12.2002","519,07","523,44","531,65","518,48","","-0,83%"
"24.12.2002","523,44","521,72","529,30","520,93","","0,50%"
"23.12.2002","520,82","506,56","520,82","506,56","","3,36%"
"20.12.2002","503,90","495,54","507,37","493,97","","1,57%"
"19.12.2002","496,09","488,41","496,47","487,46","","1,75%"
"18.12.2002","487,56","478,41","490,71","475,89","","1,38%"
"17.12.2002","480,94","489,83","494,64","479,35","","-1,75%"
"16.12.2002","489,51","469,69","491,86","469,69","","4,22%"
"13.12.2002","469,69","485,04","485,21","464,51","","-3,27%"
"12.12.2002","485,55","489,25","491,82","483,36","","-0,91%"
"11.12.2002","490,02","507,08","508,41","488,81","","-3,17%"
"10.12.2002","506,05","506,97","513,60","504,03","","0,33%"
"09.12.2002","504,38","516,08","517,14","501,29","","-2,45%"
"06.12.2002","517,03","516,36","517,03","509,23","","-0,03%"
"05.12.2002","517,21","515,04","517,96","509,04","","0,42%"
"04.12.2002","515,07","519,51","525,62","510,29","","-0,53%"
"03.12.2002","517,83","515,15","529,43","515,15","","0,84%"
"02.12.2002","513,53","497,81","514,86","497,81","","3,16%"
"29.11.2002","497,79","490,71","500,09","490,71","","1,18%"
"28.11.2002","491,99","513,39","518,52","489,69","","-3,46%"
"27.11.2002","509,64","500,40","511,23","487,86","","1,49%"
"26.11.2002","502,14","503,67","503,67","493,32","","0,72%"
"25.11.2002","498,53","488,23","504,84","486,96","","2,47%"
"22.11.2002","486,51","488,72","498,29","482,15","","-0,12%"
"21.11.2002","487,09","469,39","487,83","464,95","","5,87%"
"20.11.2002","460,07","452,66","460,24","451,12","","1,27%"
"19.11.2002","454,29","459,74","465,42","453,89","","-1,06%"
"18.11.2002","459,14","452,18","459,14","452,18","","1,56%"
"15.11.2002","452,08","442,12","452,48","435,90","","2,26%"
"14.11.2002","442,07","456,92","460,64","437,15","","-3,25%"
"13.11.2002","456,92","461,14","463,96","452,36","","0,22%"
"12.11.2002","455,91","437,83","458,85","437,46","","4,21%"
"11.11.2002","437,51","437,60","442,44","432,81","","-0,48%"
"08.11.2002","439,64","443,96","449,64","437,56","","-0,76%"
"07.11.2002","443,02","427,23","443,29","426,72","","3,70%"
"05.11.2002","427,23","425,19","428,42","424,03","","0,58%"
"04.11.2002","424,76","431,33","434,33","422,82","","-1,33%"
"01.11.2002","430,47","434,84","435,44","428,26","","-1,00%"
"31.10.2002","434,84","430,83","435,54","430,83","","0,93%"
"30.10.2002","430,83","426,06","433,90","423,28","","1,03%"
"29.10.2002","426,45","440,88","440,88","424,72","","-3,27%"
"28.10.2002","440,88","444,36","449,20","439,12","","-0,73%"
"25.10.2002","444,11","437,50","444,11","437,50","","1,51%"
"24.10.2002","437,49","435,43","439,04","433,95","","0,85%"
"23.10.2002","433,79","432,31","435,87","426,70","","0,03%"
"22.10.2002","433,68","445,58","448,09","432,49","","-2,56%"
"21.10.2002","445,07","449,28","454,66","445,07","","-0,91%"
"18.10.2002","449,17","439,30","450,16","435,79","","2,07%"
"17.10.2002","440,08","445,84","450,68","431,71","","0,47%"
"16.10.2002","438,02","432,75","438,03","426,19","","1,52%"
"15.10.2002","431,46","425,93","435,30","423,29","","2,94%"
"11.10.2002","419,12","415,04","429,88","414,98","","1,07%"
"10.10.2002","414,70","397,63","416,65","397,20","","4,56%"
"09.10.2002","396,60","401,31","401,31","396,60","","-1,21%"
"08.10.2002","401,47","403,16","407,23","400,20","","-0,47%"
"07.10.2002","403,38","411,96","414,89","402,89","","-1,81%"
"04.10.2002","410,82","406,89","412,80","405,37","","0,74%"
"03.10.2002","407,79","392,06","407,79","391,05","","4,01%"
"02.10.2002","392,06","394,73","397,54","391,09","","-0,48%"
"01.10.2002","393,96","395,30","395,87","392,57","","-0,31%"
"30.09.2002","395,19","394,29","397,51","391,51","","0,41%"
"27.09.2002","393,57","391,52","394,06","386,21","","0,21%"
"26.09.2002","392,76","380,28","392,91","378,44","","3,33%"
"25.09.2002","380,12","379,99","382,44","378,56","","0,78%"
"24.09.2002","377,16","375,08","378,53","373,62","","0,47%"
"23.09.2002","375,40","378,03","380,70","373,00","","-0,37%"
"20.09.2002","376,79","377,17","381,87","376,72","","0,10%"
"19.09.2002","376,42","378,02","380,57","374,26","","-0,42%"
"18.09.2002","378,02","383,10","385,24","375,88","","-1,33%"
"17.09.2002","383,10","387,64","388,92","381,72","","-0,69%"
"16.09.2002","385,77","386,44","386,44","379,97","","-0,42%"
"13.09.2002","387,39","394,75","394,75","384,21","","-1,86%"
"12.09.2002","394,75","386,32","396,64","386,32","","2,23%"
"11.09.2002","386,14","376,89","386,41","376,89","","2,47%"
"10.09.2002","376,83","375,54","377,54","375,34","","0,34%"
"09.09.2002","375,54","371,88","377,48","371,58","","0,98%"
"06.09.2002","371,88","371,73","374,55","368,83","","0,41%"
"05.09.2002","370,36","372,48","373,41","368,68","","-0,90%"
"04.09.2002","373,72","368,84","375,41","368,84","","1,40%"
"03.09.2002","368,55","370,31","371,25","367,37","","-0,77%"
"02.09.2002","371,40","375,15","376,22","370,27","","-1,00%"
"30.08.2002","375,16","379,97","382,44","375,16","","-1,25%"
"29.08.2002","379,90","376,93","381,21","376,66","","0,79%"
"28.08.2002","376,93","385,76","386,77","376,61","","-2,59%"
"27.08.2002","386,96","387,67","389,22","383,94","","0,41%"
"26.08.2002","385,39","387,66","388,30","382,44","","-0,44%"
"23.08.2002","387,09","389,48","391,33","384,26","","0,08%"
"22.08.2002","386,78","384,27","388,34","382,39","","0,49%"
"21.08.2002","384,88","384,15","389,18","383,29","","0,41%"
"20.08.2002","383,32","382,58","383,86","378,62","","0,24%"
"16.08.2002","382,39","369,20","382,39","368,90","","3,00%"
"15.08.2002","371,25","369,48","373,40","367,86","","0,65%"
"14.08.2002","368,85","366,73","368,85","362,72","","0,58%"
"13.08.2002","366,73","372,43","376,81","366,22","","-1,30%"
"12.08.2002","371,57","375,52","377,93","370,00","","-1,05%"
"09.08.2002","375,52","366,01","375,52","364,42","","2,42%"
"08.08.2002","366,63","366,83","374,11","363,68","","2,82%"
"07.08.2002","356,58","348,58","358,48","346,69","","2,66%"
"06.08.2002","347,34","343,88","348,26","340,73","","1,55%"
"05.08.2002","342,03","357,58","357,58","340,08","","-4,31%"
"02.08.2002","357,43","357,79","364,13","354,05","","-0,10%"
"01.08.2002","357,79","359,32","359,32","351,51","","-0,43%"
"31.07.2002","359,32","358,89","360,71","355,76","","0,12%"
"30.07.2002","358,89","355,63","358,89","353,16","","0,86%"
"29.07.2002","355,83","356,19","363,74","355,53","","-0,01%"
"26.07.2002","355,85","362,85","365,54","353,22","","-1,60%"
"25.07.2002","361,62","367,61","373,16","358,12","","-0,71%"
"24.07.2002","364,22","364,84","368,10","357,59","","0,33%"
"23.07.2002","363,04","364,43","368,07","358,04","","-0,38%"
"22.07.2002","364,43","380,44","389,14","362,70","","-3,97%"
"19.07.2002","379,48","381,43","383,20","372,09","","-0,59%"
"18.07.2002","381,74","377,21","384,02","377,03","","1,71%"
"17.07.2002","375,31","379,41","390,80","375,31","","-0,37%"
"16.07.2002","376,69","361,99","376,69","355,43","","4,06%"
"15.07.2002","361,99","371,03","373,34","359,81","","-2,44%"
"12.07.2002","371,03","370,50","371,65","360,08","","-0,66%"
"11.07.2002","373,49","380,69","387,40","372,73","","-2,99%"
"10.07.2002","385,01","412,05","414,58","383,31","","-4,25%"
"08.07.2002","402,12","389,85","402,12","381,81","","5,06%"
"05.07.2002","382,75","393,44","399,29","382,13","","-1,28%"
"04.07.2002","387,73","373,82","390,46","365,77","","4,37%"
"03.07.2002","371,48","369,26","377,91","366,26","","2,96%"
"02.07.2002","360,80","370,43","371,66","351,25","","-2,68%"
"01.07.2002","370,74","359,25","373,36","359,25","","5,73%"
"28.06.2002","350,65","332,75","354,52","332,75","","5,38%"
"27.06.2002","332,75","336,36","336,36","328,11","","-0,56%"
"26.06.2002","334,63","339,19","339,70","329,89","","-1,45%"
"25.06.2002","339,56","317,65","340,23","317,65","","6,64%"
"24.06.2002","318,42","309,26","318,42","305,67","","1,70%"
"21.06.2002","313,11","323,86","339,37","306,83","","-2,39%"
"20.06.2002","320,78","313,84","333,97","312,26","","6,75%"
"19.06.2002","300,50","289,17","302,25","281,43","","4,20%"
"18.06.2002","288,40","277,73","291,69","277,73","","7,72%"
"14.06.2002","267,73","273,77","275,44","265,97","","-2,21%"
"13.06.2002","273,77","278,80","279,46","267,28","","-0,71%"
"12.06.2002","275,72","286,11","289,13","269,75","","-3,38%"
"11.06.2002","285,37","277,37","288,64","277,25","","3,79%"
"10.06.2002","274,94","296,24","298,65","274,94","","-6,68%"
"07.06.2002","294,61","290,06","298,18","290,06","","2,17%"
"06.06.2002","288,36","289,39","296,60","287,35","","-1,37%"
"05.06.2002","292,38","297,31","298,08","287,52","","-1,40%"
"04.06.2002","296,54","309,47","316,05","291,49","","-4,18%"
"03.06.2002","309,47","319,09","323,57","309,28","","-2,54%"
"31.05.2002","317,55","338,86","342,11","317,46","","-4,59%"
"30.05.2002","332,81","339,14","344,34","328,32","","-1,92%"
"29.05.2002","339,34","345,31","350,62","339,22","","-0,62%"
"28.05.2002","341,46","321,96","341,46","316,48","","6,06%"
"27.05.2002","321,96","330,42","334,10","321,25","","-2,56%"
"24.05.2002","330,42","347,66","347,66","330,42","","-4,90%"
"23.05.2002","347,43","352,39","357,95","341,69","","-1,19%"
"22.05.2002","351,62","364,88","367,07","350,82","","-3,68%"
"21.05.2002","365,07","372,54","375,30","363,98","","-1,47%"
"20.05.2002","370,53","375,02","382,39","367,73","","-0,58%"
"17.05.2002","372,71","370,84","381,41","369,46","","0,95%"
"16.05.2002","369,21","370,68","370,68","362,26","","-0,27%"
"15.05.2002","370,20","383,88","386,45","366,52","","-3,68%"
"14.05.2002","384,34","385,87","389,76","382,67","","-0,40%"
"13.05.2002","385,87","387,54","390,77","383,24","","-0,43%"
"10.05.2002","387,54","387,56","387,66","377,54","","-0,79%"
"09.05.2002","390,64","400,40","401,90","386,71","","-2,06%"
"08.05.2002","398,87","399,88","404,23","396,20","","-0,25%"
"07.05.2002","399,88","408,22","416,44","398,37","","-1,86%"
"06.05.2002","407,46","405,84","415,43","402,47","","0,40%"
"03.05.2002","405,84","409,89","418,65","403,26","","-0,80%"
"02.05.2002","409,11","390,10","409,11","390,10","","5,50%"
"30.04.2002","387,79","389,37","394,35","379,73","","-0,41%"
"29.04.2002","389,37","419,10","425,83","386,04","","-7,22%"
"19.04.2002","419,68","401,36","431,50","401,36","","4,78%"
"18.04.2002","400,54","365,66","401,06","365,66","","8,62%"
"17.04.2002","368,74","363,30","376,41","363,30","","1,77%"
"16.04.2002","362,34","388,01","391,40","362,34","","-6,59%"
"15.04.2002","387,90","387,34","396,40","386,03","","0,25%"
"12.04.2002","386,95","384,59","395,46","384,59","","0,82%"
"11.04.2002","383,82","392,78","392,78","377,75","","-1,85%"
"10.04.2002","391,05","386,86","398,43","386,86","","1,28%"
"09.04.2002","386,09","386,06","395,40","384,24","","0,21%"
"08.04.2002","385,29","398,81","399,56","383,78","","-3,93%"
"05.04.2002","401,06","415,04","421,45","396,59","","-3,37%"
"04.04.2002","415,04","432,94","437,04","415,04","","-3,79%"
"03.04.2002","431,40","435,09","435,09","426,39","","-1,08%"
"27.03.2002","436,13","437,98","443,61","418,40","","-0,43%"
"26.03.2002","438,03","436,62","438,03","417,06","","0,23%"
"25.03.2002","437,03","432,09","449,75","420,05","","1,10%"
"22.03.2002","432,29","405,20","444,08","405,20","","6,69%"
"21.03.2002","405,20","412,88","415,11","403,72","","-1,66%"
"20.03.2002","412,04","407,95","417,51","406,88","","1,09%"
"19.03.2002","407,58","397,61","407,64","393,93","","2,93%"
"18.03.2002","395,99","393,18","396,61","389,54","","1,36%"
"15.03.2002","390,67","383,85","391,50","382,16","","0,36%"
"14.03.2002","389,25","403,05","410,47","369,95","","-3,42%"
"13.03.2002","403,05","408,84","408,84","395,38","","-1,38%"
"12.03.2002","408,70","399,08","411,73","399,08","","2,69%"
"11.03.2002","397,99","394,36","400,09","389,38","","2,15%"
"08.03.2002","389,62","381,56","391,83","381,02","","3,25%"
"07.03.2002","377,36","387,39","396,71","373,21","","-1,45%"
"06.03.2002","382,92","370,75","383,35","370,75","","3,28%"
"05.03.2002","370,75","372,03","382,67","369,77","","-0,20%"
"04.03.2002","371,49","413,42","413,42","371,49","","-8,47%"
"01.03.2002","405,87","405,28","418,94","399,71","","1,91%"
"28.02.2002","398,25","385,25","399,70","383,49","","4,81%"
"27.02.2002","379,98","373,60","380,82","372,21","","1,72%"
"26.02.2002","373,57","383,69","385,61","371,98","","-2,01%"
"25.02.2002","381,23","369,56","390,12","369,56","","3,61%"
"22.02.2002","367,94","369,13","374,41","363,33","","-0,90%"
"21.02.2002","371,29","388,89","388,89","362,25","","-4,53%"
"20.02.2002","388,89","395,73","411,48","386,56","","-1,67%"
"19.02.2002","395,49","390,83","403,76","390,83","","1,27%"
"18.02.2002","390,52","376,15","396,14","374,13","","3,82%"
"15.02.2002","376,15","377,04","389,11","369,65","","0,19%"
"14.02.2002","375,42","379,30","382,47","371,58","","-2,55%"
"13.02.2002","385,24","373,93","386,76","359,00","","2,88%"
"12.02.2002","374,47","407,61","407,61","373,96","","-8,37%"
"11.02.2002","408,69","457,00","457,54","406,28","","-10,68%"
"08.02.2002","457,54","459,05","468,23","435,46","","-0,33%"
